"dispenser_id","11-09 09","11-04 21","11-06 23","11-10 16","11-08 20","11-10 05","11-04 09","11-06 12","11-06 08","11-11 09","11-09 04","11-04 18","11-11 03","11-09 22","11-07 20","11-10 01","11-05 17","11-10 12","11-08 09","11-11 18","11-11 06","11-09 15","11-04 00","11-05 06","11-08 13","11-04 13","11-07 01","11-06 19","11-11 11","11-07 16","11-08 02","11-09 11","11-07 12","11-06 00","11-11 13","11-07 23","11-09 20","11-04 17","11-04 05","11-10 22","11-04 10","11-10 09","11-09 00","11-10 06","11-10 11","11-11 20","11-06 18","11-06 07","11-07 21","11-12 00","11-10 00","11-08 21","11-08 19","11-08 10","11-03 21","11-09 03","11-04 16","11-10 17","11-11 02","11-11 00","11-04 06","11-10 15","11-09 14","11-05 05","11-10 04","11-08 14","11-05 16","11-05 11","11-08 08","11-06 13","11-11 17","11-07 10","11-06 01","11-04 02","11-08 03","11-09 10","11-08 18","11-04 22","11-09 21","11-11 14","11-10 23","11-10 18","11-04 11","11-11 07","11-04 07","11-05 10","11-07 02","11-03 20","11-05 09","11-08 07","11-07 19","11-07 08","11-07 13","11-05 21","11-06 20","11-09 17","11-08 00","11-06 06","11-05 04","11-09 18","11-03 13","11-03 22","11-05 12","11-09 06","11-05 01","11-05 08","11-07 22","11-10 03","11-05 15","11-10 10","11-06 17","11-06 05","11-06 14","11-07 11","11-09 02","11-09 07","11-07 00","11-06 16","11-04 23","11-11 05","11-12 01","11-04 15","11-10 07","11-10 14","11-04 12","11-08 17","11-06 10","11-08 06","11-08 11","11-10 19","11-10 08","11-06 21","11-08 04","11-07 03","11-11 01","11-08 22","11-05 00","11-07 14","11-10 20","11-11 08","11-09 13","11-05 22","11-06 02","11-11 15","11-04 08","11-07 07","11-05 19","11-07 18","11-04 03","11-05 07","11-04 14","11-05 14","11-05 13","11-06 11","11-11 19","11-05 02","11-11 04","11-06 22","11-11 23","11-07 09","11-09 19","11-09 16","11-08 01","11-04 19","11-09 23","11-12 02","11-05 03","11-10 02","11-11 12","11-09 05","11-07 05","11-06 15","11-08 15","11-11 22","11-03 14","11-06 04","11-10 13","11-04 20","11-09 08","11-08 23","11-07 06","11-05 23","11-09 01","11-07 15","11-04 01","11-11 16","11-07 04","11-08 05","11-04 04","11-07 17","11-08 16","11-05 18","11-10 21","11-08 12","11-11 21","11-06 03","11-11 10","11-09 12","11-05 20","11-06 09"
"15821","3","1","","","3","1","4","8","3","","5","","","5","","","","2","","3","","3","","1","2","","","","","","","10","","1","","","5","5","2","","2","1","7","5","1","2","1","","","5","4","6","","1","","2","1","","","","","","7","","","10","8","7","","19","1","","","","","2","1","1","6","1","","","3","","2","3","","","1","","","","","2","","9","","","","4","","","1","1","2","","","1","1","1","7","1","12","","","2","","2","2","","3","5","1","","1","","6","","4","","","","","","","2","","","","","8","1","1","3","","","","","","2","2","","","5","2","","","","","","2","","","5","2","","1","1","","1","","25","","2","","","","1","1","2","","2","3","","","","","","","","","","","","4","","","3","5","5"
"15828","","2","","11","","","","","","","1","2","","5","","4","16","20","","1","","","","1","","","","","6","","","1","","1","","","7","2","","","","9","","4","9","","","2","","","1","","","","","","","20","2","2","","18","","","4","","13","1","","3","5","","","","","2","","","4","","","12","","1","","","1","","","","","","","","","5","","","1","","","","","","","3","","","4","11","","","1","1","1","","","","5","","","","9","11","","","","","","40","10","","","","","","","","11","","","","","2","","","6","","","","","","1","","","","","","","","12","","","","","","1","","","","","2","","1","","","6","","2","3","","","11","","","","","","","1","1","5","1","","","","","","2",""
"15835","","","","1","","","","2","","1","","","","","","","15","","","","","","","","","2","","","2","","","2","","","","","","","","","","8","","","","","","4","","","","","","","","","9","","","","2","1","","","","","","2","","","","","","","","1","","","","","","","","3","21","5","","","2","","","","","","","4","","","","1","","","1","","","","","","","","","","","","","9","","","","","","5","","2","","","1","","","","","","","","","","","","","3","","","","","2","","","","","","","14","1","","","","","","","","1","1","","","","","","","1","","","","","","","","","","28","","","","","","","1","","","","","","1","","","","","","","","2"
"15836","5","","","","1","","","1","","","","","","","1","","","","","","","3","","","2","","2","3","","","3","2","","","","","","","","","1","","","","","","4","","","","","3","","","","","","","","","","","5","","","5","","1","","1","","1","1","","","4","","","","","","","","","","","","","","","","","","1","","","","2","","","","","","1","","2","1","","","3","1","","1","1","","","","3","","","","","","","","","1","1","","","","","","","","","","","","","5","","","","","","","1","","1","","1","2","1","","","","1","","1","","2","","","","","","","","1","","1","1","","","","","","2","","","","","","","","","","","","1","","","","","","","2","",""
"15843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15845","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15846","","6","","","","","","","","","","4","","","","","1","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","10","","","","","","","","","","3","","","","","","","","1","","","3","","","","","","","","","","","","","","2","","2","","","","3","","","","","","","","","","1","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","1","","1","2","","","","","","","","","","","4","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"15847","","","","1","","","","","1","","","","","","","","","2","","","","","","1","","7","","","","1","","","9","","","19","","1","","","24","2","","","","","","","4","","","","","","","","","","","","","9","2","1","","","1","","","7","","","8","","3","","","2","","","","1","1","","","","","","","","","","6","6","","","3","","","","","","4","","","","","","6","","","","","1","","","","","","","","","","1","2","","3","","","","2","","","","","","","4","","","6","2","17","","4","","1","","","","1","5","","6","","","","","","3","","","","3","","","1","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","16","3","6"
"15855","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15858","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"15859","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","1","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"15860","","","","4","","","1","2","","4","","","","21","10","","","14","","","1","4","","","","1","","1","4","1","1","15","3","","79","31","1","1","","3","","12","3","4","70","","","","12","","","2","1","6","","","1","5","","4","1","5","","","","1","1","","","","18","1","","","","16","2","","1","23","9","2","1","4","","","","","1","23","7","","","","","3","4","","","18","","","3","","","1","7","","","9","","","1","","","2","","2","","3","","","3","6","1","","1","8","8","19","4","1","","","1","","","","16","1","","","","6","","","1","1","1","","1","","1","","","","","","","","35","12","3","","","","","","29","","","","3","","","","59","","3","3","","","","","","21","","","","1","","","11","","","","1","11","1","1"
"15864","","2","","","","","","","2","1","","1","3","","","","3","","","","","","","1","","","","","","","","","","5","1","","","","4","6","3","","","","","","","1","","","","","","","","","1","","3","1","2","","","2","","","5","2","","","","","","2","","","","","","2","7","","1","","1","4","","","1","","","","","","","","","3","","","","","6","","2","","","","","1","","3","","","","","","","","","","1","","","","","1","","","","","","","","2","","3","","2","2","","4","4","","","","","","3","4","1","4","1","","","1","","","","","","","","1","","","1","","","","","","","1","","4","","","","","","2","","","1","","","","","","","5","2","","","","","","5","1"
"15865","21","","","5","8","","","","","2","","","3","7","","","","11","","21","7","","","","","2","","","26","1","","23","3","","24","","70","1","","10","","19","","1","40","15","","","","","","1","","","","2","","18","","","","1","1","","","3","","","","2","44","","","","","18","5","3","5","36","6","16","2","3","","","","","","","1","","","","","","","","","1","","","1","1","","","","","","40","","","","","","","","","","39","","","","10","","5","","","2","12","20","","","","","","","1","","5","58","","","7","","","","15","","","1","","","","5","","","","6","","","","","","","","","","69","3","","1","","13","","","8","","11","","","","","3","","12","","","","","","","","","7","","5","47","",""
"15869","2","1","","2","3","1","4","","1","3","2","2","2","","2","","1","3","4","","3","","","","2","1","6","","3","","3","2","","","4","","1","1","","8","2","3","5","","3","","4","2","1","","2","","2","2","","","1","2","3","","","1","","","","6","","2","2","","16","2","4","","3","1","4","","4","4","2","3","1","2","","","","","2","2","6","3","3","","3","","","","","","","","2","2","","","4","8","","1","","","5","3","","1","1","1","","1","","2","4","","","3","14","1","","3","2","10","","","","2","","","5","1","1","","","39","","4","","6","","","4","","1","5","","","1","4","","2","1","","","3","3","","","","4","","3","","","","","","4","","1","1","6","","3","2","","11","","","","2","3","3","4","3","","1","1","4","",""
"15871","6","8","1","11","","2","24","2","","4","","5","","5","2","4","1","10","6","4","4","","","","37","11","1","1","25","3","3","21","2","","51","","32","5","3","7","16","","1","","5","","44","2","","14","30","","","8","","","7","8","","11","","53","8","","1","6","5","2","","","27","6","","","","60","","","4","15","28","1","","","","12","","","8","","3","","3","5","59","93","","8","1","7","","","3","","2","10","","","10","3","22","1","3","1","","","","13","5","","7","","1","22","","","1","5","20","5","2","3","1","","","","","1","13","2","10","","","8","23","","","","","1","","2","3","","1","","","1","36","1","3","3","","","2","","","","8","","","1","12","5","","","28","34","8","1","","9","","","","24","","","","4","1","8","10","7","","","9","5","7",""
"15872","","16","16","","","","","39","","","","18","","","","","1","","4","","","","","","21","32","5","5","","18","12","","45","2","","5","","9","","","","","","","","","12","","5","","","","","1","","","31","","","","","","","","","33","41","11","1","13","","","2","","27","","","7","","","","","","","","4","16","","11","8","13","6","35","3","14","","4","4","3","","","","5","","1","69","4","","12","","9","7","34","","","","10","18","25","","","15","","","3","50","36","9","","","","7","29","8","","","6","41","","","","2","","","","9","8","5","4","","12","1","3","13","","4","","14","","","","","2","6","","","8","","","","","17","4","","","51","","4","","","18","41","","10","","","","4","","","15","6","","","","20","","","5","17"
